Latitude,Longitude,Elevation
-34.3239300,18.42202000,6.0
-34.3239700,18.42205000,6.0
-34.3239900,18.42207000,6.0
-34.3240300,18.42207000,6.0
-34.3241000,18.42211000,7.0
-34.3241500,18.42214000,7.0
-34.3242100,18.42217000,7.0
-34.3242600,18.42220000,7.0
-34.3243100,18.42222000,7.0
-34.3243500,18.42225000,7.0
-34.3244000,18.42227000,7.0
-34.3244500,18.42228000,7.0
-34.3245000,18.42230000,7.0
-34.3245500,18.42231000,7.0
-34.3245900,18.42231000,6.0
-34.3246400,18.42232000,6.0
-34.3246900,18.42232000,6.0
-34.3247400,18.42234000,6.0
-34.3247800,18.42234000,6.0
-34.3248300,18.42235000,6.0
-34.3248800,18.42235000,6.0
-34.3249300,18.42237000,7.0
-34.3249700,18.42237000,7.0
-34.3250200,18.42237000,7.0
-34.3250700,18.42237000,7.0
-34.3251300,18.42237000,7.0
-34.3251800,18.42237000,7.0
-34.3252200,18.42235000,6.0
-34.3252400,18.42234000,6.0
-34.3252400,18.42235000,6.0
-34.3255400,18.42225000,1.0
-34.3259600,18.42235000,3.0
-34.3264600,18.42258000,3.0
-34.3266800,18.42304000,3.0
-34.3271800,18.42377000,7.0
-34.3275100,18.42419000,7.0
-34.3280400,18.42482000,6.0
-34.3283400,18.42532000,1.0
-34.3283800,18.42561000,6.0
-34.3286100,18.42597000,7.0
-34.3289000,18.42648000,6.0
-34.3289100,18.42650000,6.0
-34.3289400,18.42666000,6.0
-34.3291400,18.42676000,6.0
-34.3293300,18.42705000,5.0
-34.3298700,18.42775000,6.0
-34.3302300,18.42815000,6.0
-34.3306500,18.42892000,5.0
-34.3306800,18.42909000,5.0
-34.3306900,18.43057000,6.0
-34.3309400,18.43133000,6.0
-34.3311300,18.43206000,6.0
-34.3313000,18.43244000,5.0
-34.3313500,18.43278000,5.0
-34.3317200,18.43335000,7.0
-34.3322000,18.43434000,6.0
-34.3328000,18.43579000,4.0
-34.3332600,18.43686000,4.0
-34.3336900,18.43767000,5.0
-34.3340900,18.43802000,6.0
-34.3343400,18.43848000,6.0
-34.3344000,18.43869000,6.0
-34.3347000,18.43903000,3.0
-34.3347200,18.43947000,5.0
-34.3347200,18.43984000,5.0
-34.3346800,18.43997000,5.0
-34.3346800,18.44025000,5.0
-34.3347600,18.44066000,6.0
-34.3349000,18.44114000,6.0
-34.3353200,18.44168000,5.0
-34.3354700,18.44196000,3.0
-34.3356300,18.44236000,2.0
-34.3358800,18.44298000,7.0
-34.3360900,18.44383000,5.0
-34.3361500,18.44449000,5.0
-34.3361200,18.44484000,5.0
-34.3361500,18.44540000,5.0
-34.3361300,18.44576000,4.0
-34.3358500,18.44642000,6.0
-34.3357400,18.44670000,6.0
-34.3358100,18.44673000,6.0
-34.3358100,18.44680000,6.0
-34.3358100,18.44686000,6.0
-34.3358100,18.44696000,6.0
-34.3358100,18.44705000,6.0
-34.3358100,18.44715000,6.0
-34.3358100,18.44721000,6.0
-34.3358300,18.44730000,5.0
-34.3358500,18.44736000,5.0
-34.3358800,18.44744000,5.0
-34.3359000,18.44751000,4.0
-34.3359200,18.44759000,4.0
-34.3359500,18.44767000,3.0
-34.3359700,18.44778000,3.0
-34.3359900,18.44784000,3.0
-34.3360000,18.44792000,2.0
-34.3360200,18.44799000,2.0
-34.3360200,18.44805000,2.0
-34.3360200,18.44813000,2.0
-34.3360400,18.44819000,2.0
-34.3360400,18.44828000,2.0
-34.3360500,18.44838000,1.0
-34.3360500,18.44844000,1.0
-34.3360700,18.44851000,1.0
-34.3360700,18.44857000,1.0
-34.3360700,18.44865000,1.0
-34.3360700,18.44872000,1.0
-34.3360700,18.44878000,1.0
-34.3360900,18.44884000,1.0
-34.3360900,18.44895000,2.0
-34.3360900,18.44903000,2.0
-34.3360900,18.44911000,2.0
-34.3360900,18.44920000,2.0
-34.3360900,18.44928000,2.0
-34.3360900,18.44936000,2.0
-34.3360900,18.44943000,2.0
-34.3361100,18.44949000,1.0
-34.3361200,18.44955000,1.0
-34.3361600,18.44961000,1.0
-34.3361800,18.44970000,1.0
-34.3361900,18.44980000,1.0
-34.3361900,18.44986000,1.0
-34.3362100,18.44995000,1.0
-34.3362100,18.45001000,1.0
-34.3362100,18.45009000,1.0
-34.3362400,18.45020000,2.0
-34.3362400,18.45026000,2.0
-34.3362800,18.45037000,3.0
-34.3363000,18.45043000,3.0
-34.3363100,18.45049000,3.0
-34.3363500,18.45055000,4.0
-34.3363700,18.45066000,4.0
-34.3364000,18.45072000,5.0
-34.3364300,18.45080000,5.0
-34.3364500,18.45089000,5.0
-34.3364900,18.45093000,5.0
-34.3364900,18.45097000,6.0
-34.3364900,18.45103000,6.0
-34.3364900,18.45110000,6.0
-34.3365000,18.45116000,7.0
-34.3365000,18.45122000,7.0
-34.3365200,18.45128000,7.0
-34.3365400,18.45137000,7.0
-34.3365700,18.45143000,7.0
-34.3365900,18.45151000,6.0
-34.3366100,18.45160000,6.0
-34.3366400,18.45168000,5.0
-34.3366600,18.45179000,5.0
-34.3366900,18.45187000,5.0
-34.3367100,18.45195000,5.0
-34.3367300,18.45204000,6.0
-34.3367400,18.45210000,6.0
-34.3367600,18.45216000,6.0
-34.3367800,18.45227000,7.0
-34.3367800,18.45237000,7.0
-34.3367800,18.45247000,8.0
-34.3367800,18.45256000,8.0
-34.3367800,18.45266000,8.0
-34.3367800,18.45272000,7.0
-34.3367800,18.45283000,7.0
-34.3367800,18.45291000,7.0
-34.3368100,18.45300000,7.0
-34.3368300,18.45308000,6.0
-34.3368700,18.45314000,6.0
-34.3368800,18.45321000,5.0
-34.3369200,18.45329000,5.0
-34.3369300,18.45335000,5.0
-34.3369500,18.45341000,4.0
-34.3369500,18.45348000,3.0
-34.3369900,18.45356000,2.0
-34.3370200,18.45364000,2.0
-34.3370500,18.45375000,2.0
-34.3370900,18.45381000,2.0
-34.3371200,18.45389000,2.0
-34.3371400,18.45396000,2.0
-34.3371800,18.45402000,1.0
-34.3372100,18.45408000,1.0
-34.3372400,18.45414000,1.0
-34.3372600,18.45421000,1.0
-34.3373000,18.45429000,2.0
-34.3373300,18.45435000,2.0
-34.3373500,18.45444000,3.0
-34.3373800,18.45448000,3.0
-34.3374200,18.45452000,3.0
-34.3374700,18.45456000,3.0
-34.3375000,18.45462000,3.0
-34.3375500,18.45469000,4.0
-34.3375900,18.45477000,4.0
-34.3376100,18.45485000,4.0
-34.3376100,18.45492000,5.0
-34.3376200,18.45498000,5.0
-34.3376400,18.45508000,5.0
-34.3376600,18.45517000,5.0
-34.3376800,18.45523000,6.0
-34.3377100,18.45531000,5.0
-34.3377300,18.45540000,5.0
-34.3377600,18.45546000,5.0
-34.3378000,18.45550000,4.0
-34.3378500,18.45559000,4.0
-34.3378500,18.45561000,5.0
-34.3378500,18.45569000,5.0
-34.3378700,18.45577000,5.0
-34.3379000,18.45588000,6.0
-34.3379300,18.45594000,7.0
-34.3379500,18.45600000,7.0
-34.3379900,18.45609000,8.0
-34.3380200,18.45617000,8.0
-34.3380400,18.45623000,8.0
-34.3380500,18.45630000,9.0
-34.3380700,18.45636000,9.0
-34.3381100,18.45640000,9.0
-34.3381400,18.45644000,9.0
-34.3381600,18.45648000,9.0
-34.3381600,18.45645000,9.0
-34.3381800,18.45650000,9.0
-34.3382100,18.45657000,9.0
-34.3382400,18.45664000,8.0
-34.3382700,18.45669000,8.0
-34.3383000,18.45675000,8.0
-34.3383100,18.45680000,7.0
-34.3383300,18.45686000,7.0
-34.3383500,18.45691000,6.0
-34.3383800,18.45696000,6.0
-34.3384100,18.45702000,6.0
-34.3384400,18.45707000,6.0
-34.3384700,18.45712000,6.0
-34.3384900,18.45717000,6.0
-34.3385200,18.45722000,6.0
-34.3385400,18.45727000,7.0
-34.3385700,18.45733000,7.0
-34.3385800,18.45738000,8.0
-34.3386000,18.45744000,8.0
-34.3386100,18.45749000,8.0
-34.3386300,18.45751000,8.0
-34.3386600,18.45756000,9.0
-34.3386800,18.45762000,9.0
-34.3387000,18.45767000,9.0
-34.3387000,18.45774000,10.0
-34.3387100,18.45780000,10.0
-34.3387300,18.45785000,10.0
-34.3387700,18.45790000,10.0
-34.3388100,18.45794000,10.0
-34.3388400,18.45799000,11.0
-34.3388800,18.45803000,10.0
-34.3389200,18.45808000,11.0
-34.3389500,18.45812000,11.0
-34.3389600,18.45818000,11.0
-34.3389700,18.45823000,12.0
-34.3389900,18.45829000,12.0
-34.3390000,18.45835000,13.0
-34.3390200,18.45841000,14.0
-34.3390200,18.45846000,14.0
-34.3390400,18.45851000,15.0
-34.3390500,18.45858000,16.0
-34.3390500,18.45864000,17.0
-34.3390400,18.45870000,17.0
-34.3390300,18.45873000,17.0
-34.3390300,18.45872000,17.0
-34.3387100,18.45869000,18.0
-34.3383600,18.45867000,20.0
-34.3382100,18.45867000,21.0
-34.3381500,18.45868000,21.0
-34.3380600,18.45870000,21.0
-34.3379600,18.45873000,22.0
-34.3378100,18.45882000,23.0
-34.3377500,18.45887000,24.0
-34.3376900,18.45893000,24.0
-34.3376200,18.45901000,25.0
-34.3375400,18.45915000,26.0
-34.3375300,18.45918000,26.0
-34.3375200,18.45921000,26.0
-34.3375600,18.45928000,26.0
-34.3375900,18.45933000,26.0
-34.3376500,18.45938000,26.0
-34.3376900,18.45942000,25.0
-34.3377300,18.45947000,25.0
-34.3377700,18.45954000,25.0
-34.3377900,18.45961000,26.0
-34.3378000,18.45968000,26.0
-34.3378400,18.45975000,27.0
-34.3378600,18.45982000,28.0
-34.3378800,18.45989000,28.0
-34.3379000,18.45996000,29.0
-34.3379000,18.46003000,30.0
-34.3379000,18.46010000,30.0
-34.3379000,18.46017000,31.0
-34.3379000,18.46024000,31.0
-34.3379000,18.46030000,32.0
-34.3379000,18.46042000,33.0
-34.3379000,18.46049000,33.0
-34.3379000,18.46056000,34.0
-34.3379000,18.46065000,34.0
-34.3379000,18.46075000,35.0
-34.3379000,18.46082000,35.0
-34.3379000,18.46089000,36.0
-34.3379200,18.46095000,37.0
-34.3379200,18.46102000,37.0
-34.3379400,18.46109000,38.0
-34.3379400,18.46116000,38.0
-34.3379600,18.46123000,39.0
-34.3379800,18.46130000,39.0
-34.3380000,18.46137000,40.0
-34.3380200,18.46144000,40.0
-34.3380300,18.46151000,40.0
-34.3380700,18.46158000,40.0
-34.3381100,18.46165000,40.0
-34.3381500,18.46170000,40.0
-34.3381900,18.46174000,40.0
-34.3382300,18.46179000,40.0
-34.3382600,18.46186000,40.0
-34.3383000,18.46191000,40.0
-34.3383400,18.46195000,40.0
-34.3383600,18.46202000,40.0
-34.3384000,18.46209000,40.0
-34.3384400,18.46216000,40.0
-34.3384800,18.46223000,41.0
-34.3385300,18.46230000,41.0
-34.3385700,18.46237000,42.0
-34.3386100,18.46244000,42.0
-34.3386500,18.46249000,43.0
-34.3386900,18.46256000,44.0
-34.3387200,18.46263000,44.0
-34.3387600,18.46267000,45.0
-34.3388000,18.46274000,46.0
-34.3388400,18.46281000,47.0
-34.3389000,18.46288000,47.0
-34.3389400,18.46293000,48.0
-34.3389700,18.46300000,48.0
-34.3390100,18.46307000,49.0
-34.3390500,18.46316000,49.0
-34.3390900,18.46321000,49.0
-34.3391300,18.46325000,49.0
-34.3391700,18.46330000,49.0
-34.3392000,18.46335000,50.0
-34.3392400,18.46339000,50.0
-34.3393000,18.46342000,50.0
-34.3393400,18.46348000,50.0
-34.3394000,18.46353000,50.0
-34.3394300,18.46358000,50.0
-34.3394700,18.46362000,51.0
-34.3395100,18.46367000,51.0
-34.3395700,18.46372000,52.0
-34.3396300,18.46376000,52.0
-34.3396800,18.46383000,52.0
-34.3397200,18.46388000,52.0
-34.3397800,18.46395000,53.0
-34.3398400,18.46402000,53.0
-34.3398900,18.46407000,53.0
-34.3399300,18.46411000,53.0
-34.3399900,18.46416000,54.0
-34.3400300,18.46420000,54.0
-34.3400900,18.46425000,53.0
-34.3401200,18.46430000,54.0
-34.3401600,18.46434000,54.0
-34.3402000,18.46441000,54.0
-34.3402400,18.46446000,54.0
-34.3402800,18.46451000,54.0
-34.3403000,18.46453000,54.0
-34.3403300,18.46460000,54.0
-34.3403700,18.46465000,54.0
-34.3404100,18.46472000,55.0
-34.3404500,18.46478000,55.0
-34.3404900,18.46483000,55.0
-34.3405300,18.46490000,56.0
-34.3405500,18.46497000,56.0
-34.3405800,18.46504000,56.0
-34.3406200,18.46509000,57.0
-34.3406600,18.46516000,57.0
-34.3407000,18.46523000,58.0
-34.3407400,18.46530000,58.0
-34.3407600,18.46537000,59.0
-34.3407900,18.46541000,59.0
-34.3408100,18.46548000,59.0
-34.3408500,18.46553000,59.0
-34.3408700,18.46560000,60.0
-34.3409100,18.46564000,60.0
-34.3409300,18.46569000,60.0
-34.3409100,18.46569000,60.0
-34.3409300,18.46576000,60.0
-34.3409500,18.46583000,60.0
-34.3409900,18.46588000,60.0
-34.3410200,18.46592000,60.0
-34.3410800,18.46599000,60.0
-34.3411200,18.46604000,60.0
-34.3411600,18.46611000,61.0
-34.3412000,18.46615000,61.0
-34.3412400,18.46622000,62.0
-34.3412700,18.46627000,63.0
-34.3413100,18.46632000,63.0
-34.3413500,18.46639000,64.0
-34.3414100,18.46643000,65.0
-34.3414500,18.46648000,65.0
-34.3414800,18.46655000,66.0
-34.3415400,18.46660000,67.0
-34.3415800,18.46664000,68.0
-34.3416200,18.46669000,68.0
-34.3416400,18.46669000,68.0
-34.3417000,18.46673000,69.0
-34.3417300,18.46678000,69.0
-34.3417700,18.46683000,69.0
-34.3418300,18.46687000,70.0
-34.3418900,18.46690000,70.0
-34.3419400,18.46692000,70.0
-34.3420200,18.46694000,70.0
-34.3420800,18.46694000,70.0
-34.3421400,18.46694000,70.0
-34.3421900,18.46694000,70.0
-34.3422500,18.46694000,71.0
-34.3423100,18.46694000,71.0
-34.3423700,18.46694000,72.0
-34.3424200,18.46697000,72.0
-34.3424800,18.46697000,72.0
-34.3425400,18.46699000,73.0
-34.3426000,18.46704000,74.0
-34.3426500,18.46708000,75.0
-34.3426900,18.46713000,76.0
-34.3427300,18.46718000,77.0
-34.3427700,18.46722000,77.0
-34.3428100,18.46727000,78.0
-34.3428500,18.46734000,78.0
-34.3428800,18.46738000,78.0
-34.3429200,18.46743000,79.0
-34.3429000,18.46744000,79.0
-34.3429900,18.46763000,81.0
-34.3431000,18.46785000,84.0
-34.3435600,18.46889000,96.0
-34.3436600,18.46913000,99.0
-34.3436500,18.46913000,99.0
-34.3436600,18.46915000,99.0
-34.3437400,18.46935000,104.0
-34.3437900,18.46949000,106.0
-34.3438300,18.46961000,107.0
-34.3438600,18.46970000,108.0
-34.3438800,18.46980000,109.0
-34.3438800,18.46988000,110.0
-34.3438800,18.46996000,111.0
-34.3438500,18.47023000,114.0
-34.3437700,18.47078000,121.0
-34.3437200,18.47096000,124.0
-34.3436900,18.47104000,126.0
-34.3436700,18.47109000,127.0
-34.3436600,18.47112000,127.0
-34.3436200,18.47119000,128.0
-34.3436100,18.47121000,129.0
-34.3434900,18.47135000,129.0
-34.3434400,18.47141000,129.0
-34.3434200,18.47146000,129.0
-34.3434100,18.47151000,129.0
-34.3434000,18.47156000,130.0
-34.3434000,18.47163000,131.0
-34.3434000,18.47173000,132.0
-34.3434100,18.47187000,134.0
-34.3434200,18.47206000,137.0
-34.3434200,18.47227000,141.0
-34.3433800,18.47275000,150.0
-34.3433800,18.47292000,152.0
-34.3433900,18.47310000,153.0
-34.3434200,18.47337000,156.0
-34.3434400,18.47366000,159.0
-34.3434400,18.47371000,159.0
-34.3434500,18.47375000,159.0
-34.3434600,18.47378000,159.0
-34.3434800,18.47382000,160.0
-34.3435000,18.47385000,160.0
-34.3435100,18.47385000,161.0
-34.3435300,18.47385000,161.0
-34.3435500,18.47383000,162.0
-34.3435600,18.47381000,162.0
-34.3435800,18.47379000,163.0
-34.3435900,18.47378000,163.0
-34.3435800,18.47379000,163.0
-34.3435600,18.47381000,162.0
-34.3435500,18.47383000,162.0
-34.3435300,18.47385000,161.0
-34.3435100,18.47385000,161.0
-34.3435000,18.47385000,160.0
-34.3434800,18.47382000,160.0
-34.3434600,18.47378000,159.0
-34.3434500,18.47375000,159.0
-34.3434400,18.47371000,159.0
-34.3434400,18.47366000,159.0
-34.3434200,18.47337000,156.0
-34.3433900,18.47310000,153.0
-34.3433800,18.47292000,152.0
-34.3433800,18.47275000,150.0
-34.3434200,18.47227000,141.0
-34.3434200,18.47206000,137.0
-34.3434100,18.47187000,134.0
-34.3434000,18.47173000,132.0
-34.3434000,18.47163000,131.0
-34.3434000,18.47156000,130.0
-34.3434100,18.47151000,129.0
-34.3434200,18.47146000,129.0
-34.3434400,18.47141000,129.0
-34.3434900,18.47135000,129.0
-34.3436100,18.47121000,129.0
-34.3435200,18.47117000,126.0
-34.3433500,18.47121000,122.0
-34.3432600,18.47124000,121.0
-34.3429800,18.47133000,117.0
-34.3427400,18.47130000,114.0
-34.3424900,18.47121000,110.0
-34.3422300,18.47111000,105.0
-34.3420000,18.47108000,103.0
-34.3418700,18.47108000,102.0
-34.3417500,18.47109000,101.0
-34.3415000,18.47109000,98.0
-34.3413000,18.47107000,96.0
-34.3411900,18.47108000,94.0
-34.3410000,18.47111000,92.0
-34.3409700,18.47122000,93.0
-34.3409300,18.47134000,93.0
-34.3408800,18.47139000,93.0
-34.3408100,18.47129000,91.0
-34.3407400,18.47114000,88.0
-34.3405500,18.47099000,82.0
-34.3404900,18.47094000,81.0
-34.3404600,18.47090000,80.0
-34.3403800,18.47083000,79.0
-34.3403000,18.47077000,78.0
-34.3402300,18.47070000,77.0
-34.3401500,18.47059000,76.0
-34.3401000,18.47055000,76.0
-34.3400600,18.47047000,75.0
-34.3400500,18.47044000,75.0
-34.3399100,18.47028000,73.0
-34.3398700,18.47026000,72.0
-34.3397900,18.47018000,71.0
-34.3397200,18.47009000,70.0
-34.3396900,18.47008000,69.0
-34.3396700,18.47007000,69.0
-34.3395700,18.46998000,67.0
-34.3395400,18.46995000,66.0
-34.3395100,18.46991000,66.0
-34.3394900,18.46988000,65.0
-34.3394400,18.46988000,64.0
-34.3394300,18.46987000,64.0
-34.3394200,18.46985000,64.0
-34.3393900,18.46983000,64.0
-34.3393500,18.46981000,63.0
-34.3393200,18.46979000,63.0
-34.3393100,18.46975000,63.0
-34.3392800,18.46972000,63.0
-34.3392600,18.46970000,62.0
-34.3392400,18.46965000,62.0
-34.3392300,18.46964000,62.0
-34.3392100,18.46963000,62.0
-34.3391600,18.46962000,61.0
-34.3391200,18.46959000,61.0
-34.3391000,18.46957000,61.0
-34.3390500,18.46956000,60.0
-34.3390300,18.46955000,60.0
-34.3389800,18.46954000,59.0
-34.3389300,18.46953000,59.0
-34.3389000,18.46952000,58.0
-34.3388900,18.46951000,58.0
-34.3388600,18.46951000,58.0
-34.3388400,18.46950000,57.0
-34.3388100,18.46950000,56.0
-34.3387900,18.46948000,56.0
-34.3387700,18.46947000,56.0
-34.3387300,18.46945000,55.0
-34.3386800,18.46942000,55.0
-34.3386600,18.46938000,55.0
-34.3386100,18.46934000,55.0
-34.3385900,18.46932000,55.0
-34.3385600,18.46928000,55.0
-34.3385300,18.46927000,54.0
-34.3385100,18.46925000,54.0
-34.3385000,18.46923000,55.0
-34.3384900,18.46921000,55.0
-34.3384600,18.46919000,55.0
-34.3384400,18.46916000,55.0
-34.3384300,18.46914000,55.0
-34.3384200,18.46911000,56.0
-34.3384000,18.46910000,56.0
-34.3383800,18.46909000,55.0
-34.3383600,18.46906000,55.0
-34.3383300,18.46901000,56.0
-34.3383200,18.46899000,56.0
-34.3382800,18.46897000,56.0
-34.3382500,18.46895000,56.0
-34.3382400,18.46892000,56.0
-34.3382200,18.46889000,57.0
-34.3382000,18.46885000,57.0
-34.3381700,18.46881000,58.0
-34.3381500,18.46877000,58.0
-34.3381200,18.46875000,58.0
-34.3381000,18.46873000,58.0
-34.3380600,18.46872000,58.0
-34.3380300,18.46871000,58.0
-34.3380000,18.46871000,58.0
-34.3379600,18.46870000,58.0
-34.3379300,18.46869000,58.0
-34.3379000,18.46868000,58.0
-34.3378800,18.46868000,58.0
-34.3378300,18.46865000,59.0
-34.3378000,18.46864000,59.0
-34.3377800,18.46863000,59.0
-34.3377400,18.46863000,59.0
-34.3377300,18.46864000,59.0
-34.3377000,18.46864000,59.0
-34.3376700,18.46864000,59.0
-34.3376300,18.46865000,58.0
-34.3375900,18.46867000,58.0
-34.3375700,18.46867000,58.0
-34.3375400,18.46869000,57.0
-34.3375200,18.46870000,57.0
-34.3375200,18.46871000,57.0
-34.3375300,18.46871000,57.0
-34.3374800,18.46871000,56.0
-34.3374300,18.46870000,56.0
-34.3373800,18.46868000,56.0
-34.3373400,18.46868000,55.0
-34.3372900,18.46867000,54.0
-34.3372400,18.46866000,54.0
-34.3371900,18.46866000,53.0
-34.3371500,18.46864000,52.0
-34.3371000,18.46861000,51.0
-34.3371000,18.46862000,51.0
-34.3370800,18.46860000,51.0
-34.3370600,18.46855000,51.0
-34.3370300,18.46852000,51.0
-34.3370000,18.46850000,51.0
-34.3369800,18.46845000,51.0
-34.3369400,18.46840000,50.0
-34.3369000,18.46835000,50.0
-34.3368600,18.46831000,50.0
-34.3368400,18.46829000,50.0
-34.3368100,18.46828000,50.0
-34.3368000,18.46827000,50.0
-34.3367900,18.46826000,50.0
-34.3367600,18.46825000,50.0
-34.3367400,18.46821000,50.0
-34.3367300,18.46818000,50.0
-34.3367100,18.46817000,50.0
-34.3367000,18.46815000,50.0
-34.3366900,18.46815000,50.0
-34.3366800,18.46813000,50.0
-34.3366500,18.46810000,50.0
-34.3366400,18.46809000,50.0
-34.3366200,18.46807000,50.0
-34.3366000,18.46806000,50.0
-34.3365600,18.46804000,50.0
-34.3365400,18.46802000,50.0
-34.3364900,18.46800000,49.0
-34.3364500,18.46798000,49.0
-34.3364200,18.46797000,48.0
-34.3363900,18.46795000,48.0
-34.3363600,18.46793000,48.0
-34.3363400,18.46793000,47.0
-34.3363200,18.46793000,47.0
-34.3363000,18.46791000,47.0
-34.3362700,18.46789000,46.0
-34.3362400,18.46789000,46.0
-34.3362100,18.46788000,45.0
-34.3362000,18.46787000,45.0
-34.3361800,18.46783000,45.0
-34.3361500,18.46780000,44.0
-34.3361300,18.46779000,44.0
-34.3361200,18.46777000,44.0
-34.3361000,18.46774000,44.0
-34.3360800,18.46772000,44.0
-34.3360600,18.46770000,44.0
-34.3360500,18.46767000,44.0
-34.3360400,18.46766000,44.0
-34.3360400,18.46764000,44.0
-34.3360300,18.46761000,44.0
-34.3360200,18.46759000,44.0
-34.3360100,18.46756000,45.0
-34.3359800,18.46754000,44.0
-34.3359700,18.46752000,44.0
-34.3359400,18.46748000,44.0
-34.3359200,18.46743000,44.0
-34.3358900,18.46739000,44.0
-34.3358700,18.46736000,44.0
-34.3358200,18.46728000,44.0
-34.3357600,18.46724000,44.0
-34.3356400,18.46700000,45.0
-34.3356000,18.46680000,46.0
-34.3355800,18.46663000,47.0
-34.3355100,18.46646000,46.0
-34.3355000,18.46641000,47.0
-34.3353700,18.46627000,46.0
-34.3352700,18.46615000,46.0
-34.3352100,18.46606000,47.0
-34.3350800,18.46589000,47.0
-34.3350300,18.46585000,47.0
-34.3349900,18.46576000,47.0
-34.3349100,18.46560000,48.0
-34.3348100,18.46553000,48.0
-34.3347800,18.46542000,49.0
-34.3347200,18.46536000,49.0
-34.3347000,18.46526000,50.0
-34.3346700,18.46518000,50.0
-34.3345800,18.46512000,51.0
-34.3344500,18.46505000,51.0
-34.3343500,18.46500000,51.0
-34.3342700,18.46501000,51.0
-34.3342200,18.46497000,51.0
-34.3340500,18.46490000,51.0
-34.3340300,18.46489000,51.0
-34.3336700,18.46466000,54.0
-34.3334900,18.46462000,54.0
-34.3334300,18.46460000,54.0
-34.3333400,18.46452000,55.0
-34.3332700,18.46450000,55.0
-34.3331500,18.46455000,54.0
-34.3330600,18.46457000,54.0
-34.3330200,18.46457000,54.0
-34.3329400,18.46460000,54.0
-34.3328400,18.46464000,54.0
-34.3327300,18.46468000,54.0
-34.3326700,18.46465000,55.0
-34.3326000,18.46456000,56.0
-34.3325100,18.46442000,59.0
-34.3324800,18.46434000,59.0
-34.3324500,18.46422000,60.0
-34.3322600,18.46379000,63.0
-34.3320700,18.46345000,69.0
-34.3320700,18.46340000,70.0
-34.3319700,18.46330000,71.0
-34.3318400,18.46318000,73.0
-34.3316800,18.46313000,73.0
-34.3315000,18.46316000,75.0
-34.3314500,18.46329000,76.0
-34.3313400,18.46336000,77.0
-34.3312000,18.46339000,78.0
-34.3311300,18.46351000,79.0
-34.3310300,18.46362000,79.0
-34.3309600,18.46366000,79.0
-34.3309400,18.46377000,79.0
-34.3308500,18.46387000,80.0
-34.3307600,18.46404000,79.0
-34.3307000,18.46412000,78.0
-34.3305400,18.46403000,79.0
-34.3304700,18.46395000,80.0
-34.3304400,18.46390000,80.0
-34.3303600,18.46385000,80.0
-34.3302500,18.46388000,81.0
-34.3299900,18.46392000,83.0
-34.3297700,18.46401000,85.0
-34.3296900,18.46406000,86.0
-34.3295000,18.46405000,86.0
-34.3293800,18.46408000,87.0
-34.3293100,18.46403000,87.0
-34.3292100,18.46397000,87.0
-34.3291000,18.46389000,87.0
-34.3289600,18.46378000,89.0
-34.3288500,18.46361000,90.0
-34.3285400,18.46327000,94.0
-34.3285200,18.46324000,95.0
-34.3283800,18.46320000,96.0
-34.3280100,18.46279000,98.0
-34.3279300,18.46258000,99.0
-34.3277300,18.46248000,99.0
-34.3275200,18.46254000,99.0
-34.3273600,18.46243000,99.0
-34.3271200,18.46221000,99.0
-34.3268000,18.46193000,99.0
-34.3267500,18.46147000,98.0
-34.3266900,18.46144000,98.0
-34.3265100,18.46114000,97.0
-34.3264700,18.46100000,98.0
-34.3263600,18.46088000,98.0
-34.3261300,18.46079000,97.0
-34.3258900,18.46062000,95.0
-34.3257200,18.46062000,92.0
-34.3256400,18.46060000,91.0
-34.3253500,18.46028000,91.0
-34.3251300,18.45972000,90.0
-34.3250500,18.45946000,92.0
-34.3250200,18.45915000,98.0
-34.3247600,18.45883000,97.0
-34.3246600,18.45860000,98.0
-34.3245100,18.45828000,96.0
-34.3243600,18.45806000,94.0
-34.3242700,18.45793000,93.0
-34.3241000,18.45785000,91.0
-34.3238400,18.45775000,89.0
-34.3237300,18.45765000,89.0
-34.3236300,18.45750000,90.0
-34.3235100,18.45735000,88.0
-34.3234700,18.45725000,87.0
-34.3232500,18.45707000,84.0
-34.3231600,18.45706000,83.0
-34.3230100,18.45710000,81.0
-34.3229100,18.45705000,80.0
-34.3228100,18.45697000,80.0
-34.3226900,18.45688000,79.0
-34.3226200,18.45685000,78.0
-34.3225500,18.45672000,79.0
-34.3225100,18.45661000,78.0
-34.3223600,18.45645000,77.0
-34.3222300,18.45626000,76.0
-34.3220900,18.45633000,76.0
-34.3218900,18.45632000,75.0
-34.3216900,18.45632000,73.0
-34.3215500,18.45632000,71.0
-34.3213900,18.45627000,70.0
-34.3211300,18.45609000,69.0
-34.3210200,18.45610000,68.0
-34.3209500,18.45617000,67.0
-34.3207100,18.45628000,64.0
-34.3204200,18.45622000,62.0
-34.3202200,18.45624000,60.0
-34.3200600,18.45610000,59.0
-34.3199600,18.45597000,59.0
-34.3198600,18.45583000,59.0
-34.3198300,18.45575000,59.0
-34.3196200,18.45572000,58.0
-34.3194500,18.45569000,57.0
-34.3193500,18.45559000,57.0
-34.3192400,18.45553000,57.0
-34.3191400,18.45554000,57.0
-34.3190100,18.45558000,56.0
-34.3190200,18.45568000,55.0
-34.3190300,18.45576000,55.0
-34.3189900,18.45578000,54.0
-34.3188900,18.45578000,54.0
-34.3188200,18.45576000,54.0
-34.3187400,18.45569000,54.0
