"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-05-15",,,"57","68","49"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-05-16",,,"52","68","46"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-05-17",,,"52","61","45"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-05-18",,,"52","62","47"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-05-19",,,"54","57","48"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-05-20",,,"57","65","52"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-05-21",,,"55","67","48"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-05-22",,,"58","72","49"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-05-23",,,"54","72","45"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-05-25",,,"60","78","53"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-05-26",,,"59","75","44"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-05-27",,,"62","79","40"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-05-28",,,"66","79","58"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-05-29",,,"56","70","49"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-05-30",,,"52","64","43"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-05-31",,,"54","73","36"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-01",,,"57","73","44"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-02",,,"48","64","39"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-03",,,"49","62","39"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-04",,,"48","62","37"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-05",,,"42","60","37"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-06",,,"40","55","34"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-07",,,"48","63","29"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-08",,,"53","69","42"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-09",,,"51","71","39"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-10","0.04",,"39","61","31"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-11","0.00",,"40","59","26"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-12",,,"43","69","27"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-13",,,"53","73","35"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-14",,,"54","73","38"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-15","0.04",,"50","71","46"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-16","0.02",,"46","59","33"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-17","0.00",,"47","64","30"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-18",,,"51","64","42"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-19","0.08",,"44","62","37"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-20","0.00",,"43","57","29"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-21",,,"49","67","35"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-22",,,"53","72","31"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-23",,,"58","73","44"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-24",,,"58","74","37"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-25",,,"59","74","46"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-26","0.04",,"51","72","41"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-27","0.08",,"45","59","36"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-28","0.00",,"44","64","34"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-29",,,"50","70","32"
"SF000508870","WILLOWMORE, SF","-33.283","23.5","842.0","2014-06-30",,,"57","75","42"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-01",,,"77","92","63"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-02",,,"79","96","61"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-03",,,"77","96","64"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-04",,,"77","95","62"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-05",,,"75","91",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-06","0.02",,"71","90",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-07","0.00",,"75","89",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-08",,,"76","90",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-09",,,"78","90","65"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-10",,,"75","89","52"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-11",,,"75","91","56"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-12",,,"77","95","53"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-13",,,"77","95",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-14",,,"76","94",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-15",,,"77","98","65"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-16",,,"77","98","63"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-17",,,"81","98","62"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-18",,,"79","98",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-19",,,"76","97","63"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-20",,,"77","95","58"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-21",,,"73","95",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-22",,,"72","89",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-23",,,"75","92","61"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-24",,,"78","94","61"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-25",,,"78","94",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-26",,,"76","94","64"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-27",,,"78","92","62"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-28",,,"76","91","66"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-29","0.28",,"71","88","66"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-30","0.03",,"70","81",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-01-31","0.04",,"69","81",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-01","0.16",,"69","81","60"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-02","0.04",,"70","81",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-03","0.00",,"65","75","63"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-04","0.08",,"66","74",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-05","1.06",,"68","76",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-06","0.01",,"74","87",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-07","0.00",,"77","87","64"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-08",,,"73","88","65"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-09",,,"75","89","62"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-10",,,"76","89","62"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-11",,,"76","90","64"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-12",,,"78","92","64"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-13",,,"80","92","68"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-14",,,"77","92","67"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-15",,,"75","89","61"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-16",,,"74","87",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-17","0.20",,"75","87","63"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-18","0.00",,"74","89","61"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-19","0.12",,"70","89",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-20","0.12",,"72","87","60"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-21","0.31",,"67","87",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-22","2.40",,"69","81","60"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-23","0.01",,"69","82","62"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-24","0.00",,"69","82","61"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-25",,,"67","81",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-26",,,"67","81",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-27",,,"70","85",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-02-28",,,"71","86","58"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-01",,,"71","86",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-02",,,"70","85","60"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-03",,,"71","85",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-04",,,"67","85",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-05",,,"65","74",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-06",,,"69","82",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-07",,,"70","86","56"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-08",,,"70","86","58"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-09",,,"68","86",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-10",,,"68","84","58"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-11","0.87",,"65","79",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-12","0.20",,"65","79",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-13","0.00",,"62","79",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-14",,,"64","75",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-15",,,"67","79","60"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-16","0.43",,"66","79",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-17","0.00",,"70","82",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-18",,,"68",,
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-19",,,"66",,
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-20",,,"64","82","46"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-21",,,"66","82","49"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-22",,,"66","81",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-23",,,"67","83","55"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-24",,,"69","85","54"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-25",,,"68","85","55"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-26",,,"62","82",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-27",,,"60","77",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-28",,,"61","79","44"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-29",,,"64","82","45"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-30",,,"64","83","47"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-03-31",,,"66","84","47"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-01",,,"65","84",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-02","0.01",,"62","79","45"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-03","0.00",,"52","78","39"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-04",,,"56","75","39"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-05",,,"57","77","39"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-06",,,"59","80","38"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-07",,,"62","80","42"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-08",,,"62","80","49"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-09",,,"60","80","44"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-10",,,"58","80","43"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-11",,,"60","82","43"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-12",,,"61","82",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-13",,,"63","82","46"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-14",,,"62","79","53"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-15",,,"60","76","47"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-16",,,"57","76",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-17",,,"57","75","41"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-18",,,"60","80","45"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-19",,,"62","84","44"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-20",,,"65","84","45"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-21",,,"65","83","44"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-22",,,"62","80","48"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-23","0.47",,"58","80",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-24","0.04",,"48","72",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-25","0.01",,"52","70","37"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-26","0.00",,"53","73","35"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-27",,,"51","73","37"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-28",,,"50","73",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-29",,,"54","77","33"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-04-30",,,"53","79",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-01",,,"57","80","35"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-02",,,"58","83","37"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-03",,,"59","84","38"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-04",,,"61","84","40"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-05",,,"60","82","44"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-06",,,"58","81","41"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-07",,,"57","74","44"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-08",,,"59","80",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-09",,,"58","75",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-10",,,"47","74","33"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-11",,,"47","67","30"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-12",,,"49","70","29"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-13",,,"51","73","33"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-14",,,"53","76","34"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-15",,,"56","77","34"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-16",,,"52","77","33"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-17",,,"49","69","32"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-18",,,"50","71","31"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-19","0.03",,"51","72","40"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-20","0.00",,"51","72","43"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-21","0.31",,"49","65","37"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-22","0.00",,"52","70","33"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-23",,,"54","71","41"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-24",,,"55","74","39"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-25",,,"52","74","38"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-26",,,"53","74",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-27",,,"54","78","36"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-28",,,"54","78","36"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-29",,,"55","76","36"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-30",,,"53","75","36"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-05-31",,,"53","76","34"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-01",,,"53","76","35"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-02",,,"49","76","33"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-03",,,"48","70","27"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-04",,,"54","76","33"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-05",,,"40",,
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-06",,,"36",,
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-07",,,"38","61","18"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-08",,,"42","64","22"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-09",,,"49","67","26"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-10",,,"39","67",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-11",,,"37","61","16"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-12",,,"41","66","22"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-13",,,"46","67","24"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-14",,,"46","68","23"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-15",,,"45","68",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-16",,,"41","62","23"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-17",,,"44","65","26"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-18",,,"53","72","34"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-19",,,"41",,
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-20",,,"40","61","20"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-21",,,"44","71","23"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-22",,,"43","71","25"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-23",,,"43","68","25"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-24",,,"44","67","27"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-25",,,"50","68","28"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-26",,,"51","72","35"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-27",,,"43","63","29"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-28",,,"44","67","24"
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-29",,,"51","70",
"SF002613650","BLOEMFONTEIN AIRPOR, SF","-29.1","26.3","1354.0","2014-06-30",,,"52","73","37"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","-29.617","31.133","127.0","2014-01-01",,,"73","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","-29.617","31.133","127.0","2014-01-02",,,"76","85",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","-29.617","31.133","127.0","2014-01-03",,,"75","85",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","-29.617","31.133","127.0","2014-01-04",,,"74","82","66"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","-29.617","31.133","127.0","2014-01-05",,,"75","82",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","-29.617","31.133","127.0","2014-01-06",,,"77","84",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","-29.617","31.133","127.0","2014-01-07",,,"78","85","74"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","-29.617","31.133","127.0","2014-01-08","0.16",,"77","85","72"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","-29.617","31.133","127.0","2014-01-09","0.02",,"76","83","71"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","-29.617","31.133","127.0","2014-01-10","0.08",,"75","83",
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","-29.617","31.133","127.0","2014-01-11","0.12",,"74","83","69"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","-29.617","31.133","127.0","2014-01-12","0.00",,"79","89","70"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","-29.617","31.133","127.0","2014-01-13","0.35",,"72","89","66"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","-29.617","31.133","127.0","2014-01-14","0.59",,"70","77","65"
"SFM00068592","KING SHAKA INTERNATIONAL AIRPORT, SF","-29.617","31.133","127.0","2014-01-15","0.00",,"75","82","69"
