"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-12","0.00","55","61","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-13","0.28","51","61","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-14","0.00","53","59","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-15","0.98","53","59","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-16","0.04","49","55","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-17","0.28","46","53","42"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-18","0.02","48","56","42"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-19","0.20","48","56","42"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-20","0.02","49","55","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-21","0.02","52","59","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-22","0.02","49","59","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-23","0.00","47","54","44"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-24","0.00","46","53","42"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-25","0.03","50","55","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-26","0.00","45","55","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-27",,"46","50","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-28",,"47","55","40"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-29",,"52","59","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-30",,"56","62","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-10-31","0.24","55","62","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-01","1.50","45","58","41"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-02","0.00","46","49","43"
